Jan 01 08:01:22 webapp01 sudo: devops01 : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 06 19:10:54 webapp01 sudo: admin01 : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 06 19:11:02 staging01 sudo: backupsvc : TTY=pts/2 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 06 19:11:35 webapp02 sudo: webadmin : TTY=pts/0 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 06 19:12:20 cache01 sudo: svcdeploy : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 06 19:12:31 api01 sudo: monitor : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/chown -R www-data:www-data /var/www/webapp
Jan 06 19:13:28 db01 sudo: backupsvc : TTY=pts/2 ; PWD=/home/backupsvc ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 06 19:14:43 api01 sudo: svcdeploy : TTY=tty1 ; PWD=/home/svcdeploy ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 06 19:14:55 staging01 sudo: secops01 : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/chown -R www-data:www-data /var/www/webapp
Jan 06 19:16:21 webapp02 sudo: devops01 : TTY=pts/0 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/docker logs webapp
Jan 06 19:16:27 webapp01 sudo: operator01 : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 06 19:16:36 cache01 sudo: builduser : TTY=pts/2 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 06 19:16:50 webapp02 sudo: builduser : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 06 19:16:51 webapp01 sudo: admin01 : TTY=pts/0 ; PWD=/home/admin01 ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 06 19:17:21 webapp01 sudo: svcdeploy : TTY=pts/1 ; PWD=/home/svcdeploy ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 06 19:18:32 webapp01 sudo: monitor : TTY=pts/2 ; PWD=/home/monitor ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 06 19:18:44 api01 sudo: svcdeploy : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 06 19:18:54 api01 sudo: monitor : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl restart mysql
Jan 06 19:19:29 db01 sudo: webadmin : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/docker logs webapp
Jan 06 19:20:11 webapp02 sudo: secops01 : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 06 19:21:23 webapp02 sudo: monitor : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 06 19:21:50 worker01 sudo: secops01 : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/docker logs webapp
Jan 06 19:22:53 webapp02 sudo: admin01 : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/chown -R www-data:www-data /var/www/webapp
Jan 06 19:24:22 api01 sudo: devops01 : TTY=tty1 ; PWD=/home/devops01 ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 06 19:24:51 api01 sudo: svcdeploy : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 06 19:25:07 staging01 sudo: monitor : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 06 19:26:17 api01 sudo: devops01 : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 06 19:27:45 webapp02 sudo: monitor : TTY=pts/3 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 06 19:28:06 staging01 sudo: builduser : TTY=pts/0 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 06 19:29:36 worker01 sudo: secops01 : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 06 19:30:31 staging01 sudo: dbadmin : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 19:31:31 proxy01 sudo: builduser : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 06 19:31:34 staging01 sudo: admin01 : TTY=pts/2 ; PWD=/home/admin01 ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 06 19:32:42 db01 sudo: operator01 : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 06 19:33:11 db01 sudo: monitor : TTY=pts/2 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/docker logs webapp
Jan 06 19:34:40 api01 sudo: devops01 : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 06 19:35:45 worker01 sudo: secops01 : TTY=pts/3 ; PWD=/home/secops01 ; USER=root ; COMMAND=/usr/bin/chown -R www-data:www-data /var/www/webapp
Jan 06 19:36:17 worker01 sudo: backupsvc : TTY=pts/2 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/apt update
Jan 06 19:37:04 webapp02 sudo: operator01 : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl restart mysql
Jan 06 19:37:13 db01 sudo: svcdeploy : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 06 19:38:10 api01 sudo: backupsvc : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/apt update
Jan 06 19:38:32 worker01 sudo: operator01 : TTY=pts/2 ; PWD=/var/log ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 06 19:39:52 webapp01 sudo: svcdeploy : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 06 19:40:20 webapp01 sudo: builduser : TTY=pts/3 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 06 19:40:29 webapp01 sudo: monitor : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 06 19:41:57 worker01 sudo: devops01 : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/docker logs webapp
Jan 06 19:42:35 webapp02 sudo: monitor : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/docker logs webapp
Jan 06 19:43:34 cache01 sudo: admin01 : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 06 19:43:50 staging01 sudo: devops01 : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 19:44:58 proxy01 sudo: dbadmin : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 06 19:45:53 webapp01 sudo: dbadmin : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 06 19:46:47 proxy01 sudo: operator01 : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 06 19:46:49 proxy01 sudo: backupsvc : TTY=pts/1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 06 19:46:57 db01 sudo: devops01 : TTY=pts/1 ; PWD=/home/devops01 ; USER=root ; COMMAND=/usr/bin/kubectl describe pod webapp
Jan 06 19:47:48 staging01 sudo: secops01 : TTY=pts/0 ; PWD=/home/secops01 ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 19:47:58 staging01 sudo: backupsvc : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 06 19:47:59 worker01 sudo: webadmin : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 19:48:20 staging01 sudo: admin01 : TTY=pts/0 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 19:49:31 api01 sudo: admin01 : TTY=pts/1 ; PWD=/home/admin01 ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 06 19:49:45 proxy01 sudo: backupsvc : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 06 19:50:10 proxy01 sudo: webadmin : TTY=pts/0 ; PWD=/home/webadmin ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 06 19:50:41 webapp02 sudo: webadmin : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 06 19:51:17 worker01 sudo: secops01 : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 06 19:51:28 db01 sudo: operator01 : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/kubectl describe pod webapp
Jan 06 19:52:44 proxy01 sudo: devops01 : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 06 19:53:29 proxy01 sudo: secops01 : TTY=pts/1 ; PWD=/home/secops01 ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 06 19:54:18 db01 sudo: svcdeploy : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/docker logs webapp
Jan 06 19:55:24 worker01 sudo: secops01 : TTY=pts/0 ; PWD=/home/secops01 ; USER=root ; COMMAND=/usr/bin/chown -R www-data:www-data /var/www/webapp
Jan 06 19:56:02 db01 sudo: webadmin : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 06 19:57:26 webapp02 sudo: admin01 : TTY=tty1 ; PWD=/home/admin01 ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 06 19:58:13 proxy01 sudo: svcdeploy : TTY=pts/2 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/apt update
Jan 06 19:59:04 proxy01 sudo: secops01 : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 06 20:00:25 db01 sudo: devops01 : TTY=pts/2 ; PWD=/home/devops01 ; USER=root ; COMMAND=/usr/bin/docker logs webapp
Jan 06 20:01:09 cache01 sudo: operator01 : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 06 20:01:45 webapp02 sudo: monitor : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/kubectl describe pod webapp
Jan 06 20:01:49 webapp01 sudo: monitor : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/kubectl describe pod webapp
Jan 06 20:01:59 cache01 sudo: backupsvc : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 06 20:03:16 cache01 sudo: operator01 : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 06 20:03:43 staging01 sudo: operator01 : TTY=pts/0 ; PWD=/home/operator01 ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 06 20:04:22 webapp02 sudo: monitor : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 06 20:04:53 cache01 sudo: backupsvc : TTY=pts/3 ; PWD=/home/backupsvc ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 20:06:05 api01 sudo: devops01 : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 06 20:07:23 proxy01 sudo: devops01 : TTY=pts/1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 06 20:08:50 db01 sudo: operator01 : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 06 20:10:05 api01 sudo: svcdeploy : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/kubectl describe pod webapp
Jan 06 20:11:08 webapp02 sudo: devops01 : TTY=tty1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/docker logs webapp
Jan 06 20:12:22 api01 sudo: devops01 : TTY=tty1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/apt update
Jan 06 20:12:26 api01 sudo: secops01 : TTY=pts/1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 06 20:13:32 api01 sudo: svcdeploy : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 06 20:14:26 webapp02 sudo: builduser : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 06 20:14:42 proxy01 sudo: monitor : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 20:14:53 staging01 sudo: devops01 : TTY=pts/1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/systemctl restart mysql
Jan 06 20:15:24 worker01 sudo: svcdeploy : TTY=tty1 ; PWD=/home/svcdeploy ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 06 20:15:51 db01 sudo: dbadmin : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 06 20:16:37 api01 sudo: secops01 : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl restart mysql
Jan 06 20:17:17 webapp01 sudo: dbadmin : TTY=pts/2 ; PWD=/home/dbadmin ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 06 20:17:50 cache01 sudo: devops01 : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 06 20:18:45 api01 sudo: backupsvc : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 06 20:19:08 api01 sudo: devops01 : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 06 20:20:19 webapp02 sudo: operator01 : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 06 20:20:36 staging01 sudo: monitor : TTY=pts/0 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 06 20:21:32 staging01 sudo: webadmin : TTY=pts/1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 06 20:22:00 api01 sudo: operator01 : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 06 20:22:26 db01 sudo: builduser : TTY=pts/3 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 06 20:22:47 cache01 sudo: dbadmin : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 06 20:23:05 staging01 sudo: backupsvc : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 06 20:23:50 webapp01 sudo: monitor : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/chown -R www-data:www-data /var/www/webapp
Jan 06 20:24:27 staging01 sudo: devops01 : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 06 20:25:02 webapp02 sudo: webadmin : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/chown -R www-data:www-data /var/www/webapp
Jan 06 20:26:18 webapp01 sudo: webadmin : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 06 20:27:03 api01 sudo: svcdeploy : TTY=tty1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl restart mysql
Jan 06 20:27:38 cache01 sudo: webadmin : TTY=tty1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 06 20:28:26 worker01 sudo: devops01 : TTY=pts/2 ; PWD=/home/devops01 ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 06 20:29:50 staging01 sudo: monitor : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 06 20:30:54 webapp02 sudo: operator01 : TTY=pts/2 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/apt update
Jan 06 20:31:49 api01 sudo: secops01 : TTY=pts/2 ; PWD=/home/secops01 ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 06 20:32:44 api01 sudo: operator01 : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/journalctl -xe
Jan 06 20:34:09 staging01 sudo: builduser : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 20:34:46 staging01 sudo: backupsvc : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 06 20:35:19 api01 sudo: monitor : TTY=pts/3 ; PWD=/home/monitor ; USER=root ; COMMAND=/usr/bin/kubectl describe pod webapp
Jan 06 20:35:42 db01 sudo: backupsvc : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 06 20:36:53 webapp01 sudo: operator01 : TTY=tty1 ; PWD=/home/operator01 ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 06 20:37:16 staging01 sudo: admin01 : TTY=tty1 ; PWD=/home/admin01 ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 20:38:21 api01 sudo: backupsvc : TTY=pts/1 ; PWD=/home/backupsvc ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 06 20:38:38 api01 sudo: dbadmin : TTY=pts/0 ; PWD=/home/dbadmin ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 06 20:39:14 db01 sudo: operator01 : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 06 20:40:27 db01 sudo: devops01 : TTY=pts/0 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 06 20:41:42 webapp01 sudo: operator01 : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 06 20:41:45 api01 sudo: admin01 : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 20:42:57 worker01 sudo: operator01 : TTY=pts/3 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 06 20:44:03 db01 sudo: backupsvc : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 06 20:44:31 proxy01 sudo: operator01 : TTY=pts/0 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 06 20:44:53 webapp01 sudo: webadmin : TTY=tty1 ; PWD=/home/webadmin ; USER=root ; COMMAND=/usr/bin/chown -R www-data:www-data /var/www/webapp
Jan 06 20:45:54 webapp01 sudo: admin01 : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 06 20:46:08 webapp02 sudo: builduser : TTY=pts/2 ; PWD=/home/builduser ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 06 20:47:18 api01 sudo: dbadmin : TTY=pts/2 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/apt update
Jan 06 20:48:23 worker01 sudo: backupsvc : TTY=tty1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 06 20:49:33 webapp02 sudo: dbadmin : TTY=pts/2 ; PWD=/home/dbadmin ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 06 20:49:51 proxy01 sudo: backupsvc : TTY=pts/3 ; PWD=/home/backupsvc ; USER=root ; COMMAND=/usr/bin/apt update
Jan 06 20:51:05 staging01 sudo: monitor : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 06 20:51:20 staging01 sudo: devops01 : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 06 20:51:28 proxy01 sudo: svcdeploy : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 06 20:52:00 api01 sudo: builduser : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/apt update
Jan 06 20:52:14 worker01 sudo: operator01 : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/sbin/service cron restart
Jan 06 20:53:19 db01 sudo: webadmin : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl restart mysql
Jan 06 20:54:32 proxy01 sudo: builduser : TTY=pts/3 ; PWD=/home/builduser ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 06 20:55:12 worker01 sudo: operator01 : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/kubectl get pods
Jan 06 20:56:15 cache01 sudo: devops01 : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 06 20:56:21 webapp02 sudo: builduser : TTY=tty1 ; PWD=/home/builduser ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 06 20:56:51 db01 sudo: dbadmin : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 06 20:57:36 api01 sudo: monitor : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 06 20:58:02 webapp01 sudo: webadmin : TTY=pts/2 ; PWD=/home/webadmin ; USER=root ; COMMAND=/usr/bin/kubectl describe pod webapp
Jan 06 20:58:44 proxy01 sudo: backupsvc : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 06 21:00:09 db01 sudo: webadmin : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 06 21:00:58 webapp02 sudo: devops01 : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl restart mysql
Jan 06 21:01:13 worker01 sudo: devops01 : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 21:01:28 api01 sudo: monitor : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 06 21:02:11 staging01 sudo: devops01 : TTY=pts/1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 06 21:03:35 proxy01 sudo: secops01 : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 06 21:04:11 webapp02 sudo: svcdeploy : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/docker ps
Jan 06 21:04:14 webapp02 sudo: admin01 : TTY=tty1 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 06 21:04:29 webapp01 sudo: devops01 : TTY=pts/3 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 06 21:04:51 cache01 sudo: operator01 : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 06 21:05:41 cache01 sudo: dbadmin : TTY=tty1 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 06 21:07:07 webapp02 sudo: backupsvc : TTY=tty1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 06 21:08:31 worker01 sudo: dbadmin : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 21:08:46 cache01 sudo: dbadmin : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/find /var/www -type f
Jan 06 21:09:58 db01 sudo: admin01 : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 21:10:31 db01 sudo: backupsvc : TTY=pts/0 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
Jan 06 21:11:06 webapp01 sudo: admin01 : TTY=tty1 ; PWD=/home/admin01 ; USER=root ; COMMAND=/usr/bin/apt install nginx
Jan 06 21:11:07 worker01 sudo: secops01 : TTY=pts/3 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 06 21:11:19 db01 sudo: monitor : TTY=pts/1 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx
Jan 06 21:12:10 api01 sudo: builduser : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/docker logs webapp
Jan 06 21:12:13 webapp01 sudo: svcdeploy : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/apt update
Jan 06 21:12:57 webapp01 sudo: monitor : TTY=pts/3 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/apt update
Jan 06 21:14:04 webapp01 sudo: devops01 : TTY=pts/3 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/systemctl status nginx
Jan 06 21:14:12 webapp02 sudo: monitor : TTY=pts/3 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/sbin/ufw status
Jan 06 21:15:00 webapp01 sudo: devops01 : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/systemctl status mysql
Jan 06 21:15:04 proxy01 sudo: backupsvc : TTY=pts/2 ; PWD=/var/www/webapp ; USER=root ; COMMAND=/usr/bin/chmod 755 /var/www/webapp
Jan 06 21:15:42 cache01 sudo: monitor : TTY=pts/2 ; PWD=/etc ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
Jan 06 21:16:08 db01 sudo: monitor : TTY=pts/0 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/kubectl describe pod webapp
Jan 06 21:17:04 worker01 sudo: secops01 : TTY=pts/2 ; PWD=/opt/app ; USER=root ; COMMAND=/usr/bin/tail -n 100 /var/log/syslog
Jan 06 21:17:37 webapp02 sudo: builduser : TTY=pts/1 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers
Jan 06 21:18:48 webapp02 sudo: backupsvc : TTY=pts/0 ; PWD=/var/log ; USER=root ; COMMAND=/usr/bin/less /var/log/auth.log
